,sentences,meteor,bleu-4,bleu-1,bleu-2,bleu-3
131,was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of 1.342?,0.6295089459015849,0.6178667001550338,0.9563670411985019,0.8990743299253937,0.8796614850469501
132,"was person 2 detected by DeltaDeltaMFCC with a shap value of -2.050 detected as the speaker was detected by SVM,?",0.7366980329032484,0.8380354431349517,0.9673215487207946,0.9340191244583893,0.9169077246283128
133,"was the replayed audio sample classified using StaticLFCC,having minimum value of 0.0792,,and a maximum value of 0.2516, with a shap value of 2.952?",0.7322590246751542,0.7884402752753289,0.9030985915492957,0.7861421501096995,0.7527536231884058
134,"was person 1 detected by DeltaMFCC with a shap value of 2.908 detected as the speaker was detected by SVM,?",0.7260921583272516,0.8459396718949522,0.9522685107100692,0.8991057821604661,0.8838477698771816
135,"How did 1 impact the detection of person StaticMFCC,having minimum value of 0.1639,,and a maximum value of 0.3388, with a shap value of 2.787 as the primary speaker was detected by SVM,  in the audio?",0.6724402454780362,0.6846834264990651,0.9724779773050003,0.9182050580997949,0.8538859679166568
136,"was the replayed audio sample classified using StaticLFCC,having minimum value of 1.6366,,and a maximum value of 3.7696, with a shap value of 0.086?",0.679131869612069,0.7434011144539963,0.8867132867132866,0.7492957746478873,0.6950354609929079
137,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -3.3228,,and a maximum value of 1.7916,?",0.589885000200755,0.7711243256753205,0.9390781869932724,0.8186877443481217,0.7705943863511282
138,"How did 5 impact the detection of person StaticGTCC,having minimum value of -0.5859,,and a maximum value of 1.2835, with a shap value of 2.000 as the primary speaker was detected by SVM,  in the audio?",0.622414957316382,0.6079283232327353,0.9677684407096171,0.8831983805668016,0.814325210570308
139,"was person 3 detected by StaticMFCC,having minimum value of 1.9493,,and a maximum value of 3.0161, with a shap value of 2.494 detected as the speaker was detected by SVM,?",0.7746862528880488,0.8782983545469983,0.9841321017776229,0.9467373068432672,0.9302908277404922
140,"How did 1 impact the detection of person StaticMFCC,having minimum value of -32.1356,,and a maximum value of -14.5968, with a shap value of -1.428 as the primary speaker was detected by SVM,  in the audio?",0.6778365894460128,0.6805543616216887,0.9782161645145863,0.9094930577978688,0.8345760771809336
141,DeltaMFCC with a shap value of -0.162 helped determine that the audio sample was replayed what other features were used?,0.2822697563874034,0.11459851736138656,0.9802439024390244,0.9289743589743589,0.88582995951417
142,"was person 3 detected by DeltaDeltaMFCC with a shap value of 1.342 detected as the speaker was detected by SVM,?",0.7767967392071703,0.8432501208161426,0.9434137291280148,0.9068384879725085,0.8926470588235293
143,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6343169412507812,0.7202285687151263,0.8422027792074113,0.7193400167084377,0.6752913752913752
144,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.0658,,and a maximum value of 0.1936,?",0.5500608435765026,0.7575154358935753,0.941643315556359,0.8216601905287441,0.7653750620963735
145,"was the audio sample found to be a bonafide sample by StaticLFCC,having minimum value of -0.0326,,and a maximum value of 0.0973, with a shap value of 2.300?",0.7272009757307644,0.815223253093541,0.92599083339967,0.8467146139246828,0.8102034785545422
146,"How was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.1291,,and a maximum value of 0.0863, with a shap value of -2.062",0.4682201050958227,0.4405568957943097,0.9666666666666666,0.9168539325842696,0.8886363636363637
147,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.4349,,and a maximum value of 0.2501,?",0.5544287817289384,0.7385544483058067,0.9411707142635979,0.8194800924589778,0.7653286070413141
148,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.0018,,and a maximum value of 0.5733,?",0.6435894247599714,0.7917615420253004,0.9162853204678815,0.810952870794031,0.7720623315132654
149,"How was the replayed audio determined by StaticMFCC,having minimum value of -0.1030,,and a maximum value of 0.1426, with a shap value of -0.650?",0.5684428392084337,0.7218089355784773,0.9445624051116359,0.8367158699424145,0.7744252751889712
150,"was person 3 detected by StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131, with a shap value of -3.000 detected as the speaker was detected by SVM,?",0.7972906747520203,0.822621684870161,0.9875284768211922,0.9695483870967742,0.9553445735799639
151,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.4199,,and a maximum value of 0.2242, with a shap value of 2.065",0.7448599752777165,0.8121441939521443,0.9571428571428571,0.8863309352517985,0.8623188405797102
152,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of 0.0025,,and a maximum value of 0.1225,?",0.6657879062177493,0.8203725927436871,0.9152439238533925,0.8189499389499388,0.7840659775995377
153,"How did 6 impact the detection of person StaticGTCC,having minimum value of -0.5700,,and a maximum value of 0.2577, with a shap value of 1.000 as the primary speaker was detected by SVM,  in the audio?",0.6646279202495082,0.6787885543753533,0.9597141193368763,0.9015273477812178,0.8484706378810584
154,"was the audio sample found to be a bonafide sample by StaticPSRCC,having minimum value of -0.1970,,and a maximum value of 0.2318, with a shap value of 1.891?",0.7191742019827867,0.8116333555450606,0.9145021645021645,0.8410390486632368,0.8100401606425702
155,"was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -16.2333,,and a maximum value of -5.4611, with a shap value of 1.000?",0.7146538171331708,0.7862243955955155,0.9160007610350076,0.81141065830721,0.7653951486697965
156,"was the replayed audio sample classified using StaticPSRCC,having minimum value of -0.1887,,and a maximum value of 0.2130, with a shap value of 1.031?",0.7322590246751541,0.764210803630802,0.8861111111111111,0.7622377622377622,0.728169014084507
157,"was person 5 detected by StaticGTCC,having minimum value of -3.3228,,and a maximum value of 1.7916, with a shap value of 1.000 detected as the speaker was detected by SVM,?",0.7978237701056263,0.8899481990082254,0.9555673741239623,0.9316993464052288,0.9184920634920635
158,"How did 1 impact the detection of person DeltaMFCC with a shap value of -2.988 as the primary speaker was detected by SVM,  in the audio?",0.5632804189724402,0.599516102330967,0.9315941072374896,0.842929754424568,0.762392675356377
159,"DeltaDeltaLFCC,having minimum value of -0.0643,,and a maximum value of 0.0705, with a shap value of 1.386 helped determine that the audio sample was replayed what other features were used?",0.6111115969429572,0.6386440969603262,0.9650625978090768,0.8311560779645886,0.771830985915493
160,"How was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -0.5859,,and a maximum value of 1.2835, with a shap value of 2.000",0.4822680515311112,0.49771164607200385,0.9468549905838041,0.844770959377701,0.7986677115987459
161,"was person 1 detected by DeltaMFCC with a shap value of 1.913 detected as the speaker was detected by SVM,?",0.7445516532145484,0.8280096498176978,0.9253331084499916,0.8693291498580606,0.8546635962077138
162,"How was the replayed audio determined by StaticMFCC,having minimum value of -0.0534,,and a maximum value of 0.1661, with a shap value of -2.119?",0.6392536188033191,0.7539304150335454,0.9601344429066987,0.8688141117821877,0.8202392331224134
163,was the replayed audio sample classified using DeltaMFCC with a shap value of 2.908?,0.5780881975101022,0.5723637849788527,0.9059725158562368,0.7742444275224123,0.7352281014504497
164,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131,?",0.623787985727667,0.7747815870418984,0.9319864969687515,0.8194696695582537,0.7653181130563727
165,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6544893745003029,0.7423294412274575,0.862188869765918,0.7461165024965515,0.6969681235431235
166,"was person 3 detected by DeltaMFCC with a shap value of -1.228 detected as the speaker was detected by SVM,?",0.7333114736410354,0.8280096498176978,0.9253331084499916,0.8693291498580606,0.8546635962077138
167,"was person 1 detected by StaticMFCC,having minimum value of -9.7029,,and a maximum value of -0.3273, with a shap value of -0.990 detected as the speaker was detected by SVM,?",0.6354003864009211,0.7438603690916399,0.9637096409928626,0.9188589363557105,0.8971587533518521
168,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6931192945101448,0.7050766775081752,0.8318090001998242,0.7092257290513105,0.6572806189314282
169,"was person 3 detected by StaticGTCC,having minimum value of -1.2733,,and a maximum value of 1.5179, with a shap value of -3.000 detected as the speaker was detected by SVM,?",0.8032236814553071,0.84244893987754,0.9891284768211921,0.948989247311828,0.9289900147323621
170,"was person 2 detected by DeltaMFCC with a shap value of -2.426 detected as the speaker was detected by SVM,?",0.7038186419131103,0.8410042134166762,0.9501179730756606,0.8947579560735097,0.877254363283775
171,"was person 2 detected by DeltaDeltaMFCC with a shap value of 1.342 detected as the speaker was detected by SVM,?",0.7657634023665418,0.8385463563681361,0.9413729128014843,0.9027147766323024,0.8863970588235294
172,"was the replayed audio sample classified using StaticLFCC,having minimum value of -0.0024,,and a maximum value of 0.0889, with a shap value of -0.512?",0.6568856919618566,0.6415957967087145,0.911942642540116,0.8172777777777777,0.762859362859363
173,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.3685,?",0.6053806915280903,0.7618680120472607,0.9165626349204118,0.8070163461000058,0.76378569361197
174,How was the audio sample found to be a bonafide sample by DeltaMFCC with a shap value of 1.977,0.6435400547298112,0.7491659126263474,0.9087770168443944,0.7922239789196311,0.7536536157225812
175,"How was the replayed audio determined by DeltaDeltaLFCC,having minimum value of -0.1314,,and a maximum value of 0.1620, with a shap value of -0.354?",0.5578049613875471,0.6678043788504764,0.9628485122789373,0.8668892120571126,0.797958815603815
176,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.1488,,and a maximum value of 0.2125, with a shap value of 2.850",0.4814719099374952,0.4866056814052627,0.9345879303068669,0.8455244684534104,0.8037289443600054
177,"How did 3 impact the detection of person DeltaDeltaMFCC with a shap value of 0.231 as the primary speaker was detected by SVM,  in the audio?",0.5117154052999698,0.4945689423318833,0.9473251911971282,0.8888410433070867,0.8109372974340943
178,"How did 2 impact the detection of person DeltaMFCC with a shap value of -2.988 as the primary speaker was detected by SVM,  in the audio?",0.5777936226523105,0.6029651710931614,0.9389619934163514,0.8529207186687916,0.7733201317383789
179,"was person 1 detected by DeltaDeltaMFCC with a shap value of -1.990 detected as the speaker was detected by SVM,?",0.7479382124767613,0.842712561241757,0.9694720863552032,0.938366950545346,0.9235011312217194
